link_key,speed_max,tt_avg,speed_sd,median_age,speed_ref_avg,inrix_id,road_closures,tt_sd,speed_hist_sd,incidents,tt_var,speed_hist_avg,speed_cv,bus_stops,tt_cv,median_inc,speed_avg,intersections,speed_ref_sd,date,hour
"(221, 1350, '0')",26.719,0.152,3.418,40.400,26.098,441679087.000,0.000,0.024,0.311,1,0.001,21.593,0.158,0,0.158,64.773,22.214,2,0.000,2020-10-06,16
"(1330, 1639, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1329, 1638, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1323, 1637, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1322, 1636, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(223, 934, '0')",27.962,0.617,2.556,29.100,27.962,449891875.000,0.000,0.062,0.000,2,0.004,21.127,0.121,1,0.121,44.531,24.700,1,0.000,2020-10-06,16
"(223, 901, '0')",19.884,0.795,1.176,29.100,22.991,1626690284.000,0.000,0.058,1.015,2,0.003,18.020,0.065,1,0.065,44.531,19.107,1,0.000,2020-10-06,16
"(1363, 901, '0')",21.748,0.723,0.782,17.500,24.855,1626624727.000,0.000,0.030,0.782,0,0.001,20.039,0.039,0,0.039,37.414,20.661,0,0.000,2020-10-06,16
"(629, 901, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(223, 1335, '0')",26.098,1.200,1.076,36.700,29.826,449891880.000,0.000,0.057,0.879,2,0.003,24.233,0.044,1,0.044,66.344,24.544,1,0.000,2020-10-06,16
"(1321, 1635, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(224, 941, '0')",35.418,0.440,3.636,30.700,31.069,449891983.000,0.000,0.048,0.621,0,0.002,25.166,0.145,4,0.145,41.563,29.981,4,0.000,2020-10-06,16
"(271, 941, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(225, 1364, '0')",21.748,0.723,0.782,46.800,24.855,1626624727.000,0.000,0.030,0.782,0,0.001,20.039,0.039,0,0.039,15.738,20.661,0,0.000,2020-10-06,16
"(1360, 1364, '0')",19.884,0.795,1.176,46.800,22.991,1626690284.000,0.000,0.058,1.015,0,0.003,18.020,0.065,0,0.065,15.738,19.107,1,0.000,2020-10-06,16
"(141, 816, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(815, 816, '0')",34.797,0.912,2.053,66.000,32.933,449891947.000,0.000,0.057,0.621,0,0.003,27.030,0.076,0,0.076,34.923,32.467,1,0.000,2020-10-06,16
"(227, 705, '0')",20.505,0.328,3.002,34.400,21.748,170301898.000,0.000,0.056,0.000,2,0.003,14.292,0.210,1,0.210,66.653,16.156,3,0.000,2020-10-06,16
"(305, 705, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(227, 709, '0')",31.069,0.310,0.802,34.400,37.282,441679175.000,0.000,0.012,0.717,2,0.000,28.583,0.028,1,0.028,66.653,30.137,3,0.000,2020-10-06,16
"(227, 704, '0')",30.447,0.400,1.785,34.400,31.069,441458238.000,0.000,0.024,0.000,4,0.001,24.855,0.072,1,0.072,66.653,28.117,3,0.000,2020-10-06,16
"(738, 704, '0')",20.505,0.562,3.002,34.400,21.748,441459740.000,0.000,0.094,0.000,0,0.009,14.292,0.210,0,0.210,66.653,16.156,0,0.000,2020-10-06,16
"(227, 711, '0')",30.447,0.505,1.785,34.400,31.069,441679177.000,0.000,0.033,0.000,2,0.001,24.855,0.072,1,0.072,66.653,28.117,3,0.000,2020-10-06,16
"(1285, 1634, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1280, 1633, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1244, 1632, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1243, 1631, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(228, 192, '0')",69.594,0.330,0.932,16.600,65.244,1626658657.000,0.000,0.000,0.000,0,0.000,60.894,0.015,0,0.015,37.414,68.195,0,0.000,2020-10-06,16
"(1239, 1630, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1230, 1629, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1223, 1628, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1220, 1627, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1218, 1626, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1618, 1198, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1197, 1617, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1615, 1195, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1194, 1614, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1482, 1145, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1481, 1100, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1477, 1095, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1476, 1093, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1472, 1092, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1471, 1090, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(236, 260, '0')",67.729,0.550,0.359,26.700,65.865,1626668286.000,0.000,0.000,0.000,1,0.000,65.244,0.005,0,0.005,30.907,67.419,1,0.000,2020-10-06,16
"(1464, 1001, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(237, 143, '0')",69.594,0.550,1.342,34.400,67.108,1626690894.000,0.000,0.016,0.000,0,0.000,67.108,0.020,0,0.020,66.653,67.729,1,0.000,2020-10-06,16
"(1463, 997, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1459, 996, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1458, 995, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(239, 242, '0')",67.108,0.530,0.595,33.600,65.244,1626686706.000,0.000,0.000,0.000,16,0.000,62.137,0.010,0,0.010,41.694,66.642,1,0.000,2020-10-06,16
"(240, 236, '0')",26.719,0.388,2.505,26.700,34.797,1626613838.000,0.000,0.043,0.000,14,0.002,26.098,0.096,0,0.096,30.907,23.146,3,0.000,2020-10-06,16
"(517, 236, '0')",31.690,0.475,1.293,26.700,36.040,1626668948.000,0.000,0.021,0.879,0,0.000,26.719,0.048,0,0.048,30.907,30.137,0,0.000,2020-10-06,16
"(1457, 948, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1456, 927, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(241, 240, '0')",68.972,0.220,0.782,33.100,67.108,1626766864.000,0.000,0.000,0.000,1,0.000,65.865,0.012,0,0.012,45.536,68.195,0,0.000,2020-10-06,16
"(522, 240, '0')",26.719,0.388,2.505,33.100,34.797,1626613838.000,0.000,0.043,0.000,0,0.002,26.098,0.096,0,0.096,45.536,23.146,0,0.000,2020-10-06,16
"(1451, 925, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(242, 244, '0')",67.108,0.530,0.595,33.600,65.244,1626686706.000,0.000,0.000,0.000,0,0.000,62.137,0.010,0,0.010,41.694,66.642,0,0.000,2020-10-06,16
"(243, 261, '0')",69.594,0.528,1.378,33.600,65.244,1626654601.000,0.000,0.005,0.621,0,0.000,64.312,0.021,0,0.021,41.694,67.885,1,0.000,2020-10-06,16
"(1450, 923, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1445, 922, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(244, 504, '0')",68.351,0.323,0.595,33.600,65.865,1626686687.000,0.000,0.005,0.717,20,0.000,63.380,0.009,0,0.009,41.694,67.885,0,0.000,2020-10-06,16
"(244, 245, '0')",68.351,0.323,0.595,33.600,65.865,1626686687.000,0.000,0.005,0.717,22,0.000,63.380,0.009,0,0.009,41.694,67.885,0,0.000,2020-10-06,16
"(1444, 781, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(246, 243, '0')",69.594,0.528,1.378,33.600,65.244,1626654601.000,0.000,0.005,0.621,8,0.000,64.312,0.021,0,0.021,41.694,67.885,0,0.000,2020-10-06,16
"(1435, 780, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1434, 776, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(247, 249, '0')",67.729,0.522,0.507,29.600,65.865,1626686587.000,0.000,0.005,0.000,1,0.000,62.758,0.008,0,0.008,45.663,67.108,0,0.000,2020-10-06,16
"(248, 246, '0')",70.215,0.323,1.342,33.600,67.108,1626766964.000,0.000,0.005,0.000,1,0.000,65.865,0.020,0,0.020,41.694,68.972,1,0.000,2020-10-06,16
"(501, 246, '0')",70.215,0.323,1.342,33.600,67.108,1626766964.000,0.000,0.005,0.000,0,0.000,65.865,0.020,0,0.020,41.694,68.972,0,0.000,2020-10-06,16
"(1432, 731, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(249, 251, '0')",67.729,0.522,0.507,29.600,65.865,1626686587.000,0.000,0.005,0.000,5,0.000,62.758,0.008,0,0.008,45.663,67.108,2,0.000,2020-10-06,16
"(1431, 730, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1429, 727, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(250, 497, '0')",70.215,0.505,1.281,29.600,67.108,1626710717.000,0.000,0.010,0.000,23,0.000,65.865,0.019,0,0.019,45.663,68.817,1,0.000,2020-10-06,16
"(251, 464, '0')",68.351,0.223,1.553,46.800,65.244,1626686569.000,0.000,0.005,0.000,8,0.000,62.758,0.025,0,0.025,15.738,66.642,1,0.000,2020-10-06,16
"(251, 252, '0')",68.351,0.223,1.553,21.100,65.244,1626686569.000,0.000,0.005,0.000,10,0.000,62.758,0.025,0,0.025,42.205,66.642,0,0.000,2020-10-06,16
"(479, 252, '0')",38.525,0.275,2.842,46.800,37.282,1626682310.000,0.000,0.021,1.468,0,0.000,34.020,0.084,0,0.084,15.738,35.263,0,0.000,2020-10-06,16
"(1425, 726, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1423, 700, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1422, 699, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1420, 679, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(258, 156, '0')",68.972,0.355,0.879,29.000,65.865,1626737663.000,0.000,0.010,0.359,1,0.000,65.555,0.013,0,0.013,36.974,68.351,0,0.000,2020-10-06,16
"(548, 156, '0')",68.972,0.355,0.879,29.000,65.865,1626737663.000,0.000,0.010,0.359,0,0.000,65.555,0.013,0,0.013,36.974,68.351,0,0.000,2020-10-06,16
"(1419, 678, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(259, 258, '0')",68.972,0.355,0.879,29.000,65.865,1626737663.000,0.000,0.010,0.359,1,0.000,65.555,0.013,0,0.013,36.974,68.351,1,0.000,2020-10-06,16
"(1418, 674, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(260, 546, '0')",67.729,0.550,0.359,26.700,65.865,1626668286.000,0.000,0.000,0.000,0,0.000,65.244,0.005,0,0.005,30.907,67.419,0,0.000,2020-10-06,16
"(261, 241, '0')",69.594,0.528,1.378,33.100,65.244,1626654601.000,0.000,0.005,0.621,26,0.000,64.312,0.021,0,0.021,45.536,67.885,0,0.000,2020-10-06,16
"(261, 513, '0')",69.594,0.528,1.378,33.100,65.244,1626654601.000,0.000,0.005,0.621,0,0.000,64.312,0.021,0,0.021,45.536,67.885,1,0.000,2020-10-06,16
"(1417, 661, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1415, 660, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(262, 489, '0')",68.972,0.652,1.932,36.500,65.244,1626737831.000,0.000,0.024,0.000,15,0.001,65.244,0.030,0,0.030,42.500,66.176,2,0.000,2020-10-06,16
"(263, 466, '0')",0.000,0.000,0.000,29.900,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,39.750,0.000,0,0.000,2020-10-06,16
"(1411, 659, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(264, 263, '0')",0.000,0.000,0.000,24.500,0.000,,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,17.434,0.000,0,0.000,2020-10-06,16
"(1405, 658, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1404, 656, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1403, 655, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(265, 301, '0')",66.487,0.235,1.076,39.300,64.001,1626662516.000,0.000,0.010,0.000,19,0.000,64.001,0.017,0,0.017,24.432,65.555,2,0.000,2020-10-06,16
"(266, 265, '0')",66.487,0.235,1.076,39.300,64.001,1626662516.000,0.000,0.010,0.000,14,0.000,64.001,0.017,0,0.017,24.432,65.555,0,0.000,2020-10-06,16
"(300, 265, '0')",66.487,0.235,1.076,39.300,64.001,1626662516.000,0.000,0.010,0.000,0,0.000,64.001,0.017,0,0.017,24.432,65.555,0,0.000,2020-10-06,16
"(1402, 653, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(267, 212, '0')",53.438,0.105,3.168,24.900,49.088,429471434.000,0.000,0.010,1.015,2,0.000,45.981,0.069,0,0.069,14.243,50.331,1,0.000,2020-10-06,16
"(267, 65, '0')",62.758,0.278,1.378,24.900,59.030,1626662629.000,0.000,0.005,0.000,2,0.000,59.030,0.023,0,0.023,14.243,60.739,0,0.000,2020-10-06,16
"(1395, 651, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(268, 180, '0')",62.758,0.278,1.378,24.900,59.030,1626662629.000,0.000,0.005,0.000,4,0.000,59.030,0.023,0,0.023,14.243,60.739,3,0.000,2020-10-06,16
"(268, 13, '0')",70.215,0.120,1.553,24.900,65.865,1626662719.000,0.000,0.000,0.000,1,0.000,67.729,0.023,0,0.023,14.243,68.195,3,0.000,2020-10-06,16
"(1388, 650, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1382, 648, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(269, 624, '0')",64.623,0.525,1.378,28.900,62.137,1626627481.000,0.000,0.006,0.717,2,0.000,61.516,0.022,0,0.022,30.543,62.914,0,0.000,2020-10-06,16
"(269, 288, '0')",64.623,0.525,1.378,28.900,62.137,1626627481.000,0.000,0.006,0.717,1,0.000,61.516,0.022,0,0.022,30.543,62.914,0,0.000,2020-10-06,16
"(270, 342, '0')",0.000,0.000,0.000,29.300,0.000,,0.000,0.000,0.000,1,0.000,0.000,0.000,0,0.000,20.750,0.000,3,0.000,2020-10-06,16
"(1381, 643, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1367, 642, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1366, 630, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1365, 629, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(148, 273, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(273, 274, '0')",65.244,0.805,6.929,31.700,55.923,1626648752.000,0.000,0.099,0.000,0,0.010,50.952,0.136,0,0.136,44.740,57.477,0,0.000,2020-10-06,16
"(1362, 628, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(274, 275, '0')",65.244,0.805,6.929,31.700,55.923,1626648752.000,0.000,0.099,0.000,0,0.010,50.952,0.136,0,0.136,44.740,57.477,0,0.000,2020-10-06,16
"(1359, 627, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(275, 276, '0')",68.972,0.567,3.745,31.700,60.273,1626767030.000,0.000,0.039,0.000,1,0.001,57.166,0.066,0,0.066,44.740,65.555,2,0.000,2020-10-06,16
"(1355, 625, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(276, 277, '0')",68.972,0.567,3.745,31.700,60.273,1626767030.000,0.000,0.039,0.000,1,0.001,57.166,0.066,0,0.066,44.740,65.555,3,0.000,2020-10-06,16
"(1334, 623, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(277, 278, '0')",69.594,0.422,3.268,31.700,60.894,1626672793.000,0.000,0.021,0.000,0,0.000,59.030,0.055,0,0.055,44.740,66.797,1,0.000,2020-10-06,16
"(1318, 622, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(278, 284, '0')",50.952,0.350,1.829,28.300,45.981,1626626706.000,0.000,0.016,1.076,9,0.000,50.020,0.037,0,0.037,41.544,49.088,0,0.000,2020-10-06,16
"(1317, 619, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(279, 282, '0')",67.108,0.547,2.400,28.300,62.137,1626617072.000,0.000,0.024,0.000,0,0.001,60.894,0.039,0,0.039,41.544,65.710,0,0.000,2020-10-06,16
"(1311, 617, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(280, 283, '0')",67.108,0.547,2.400,28.900,62.137,1626617072.000,0.000,0.024,0.000,0,0.001,60.894,0.039,0,0.039,30.543,65.710,0,0.000,2020-10-06,16
"(1309, 616, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(281, 280, '0')",67.108,0.547,2.400,28.900,62.137,1626617072.000,0.000,0.024,0.000,8,0.001,60.894,0.039,0,0.039,30.543,65.710,1,0.000,2020-10-06,16
"(281, 649, '0')",67.108,0.547,2.400,28.900,62.137,1626617072.000,0.000,0.024,0.000,8,0.001,60.894,0.039,0,0.039,30.543,65.710,2,0.000,2020-10-06,16
"(1307, 615, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(282, 281, '0')",67.108,0.547,2.400,28.300,62.137,1626617072.000,0.000,0.024,0.000,0,0.001,60.894,0.039,0,0.039,41.544,65.710,0,0.000,2020-10-06,16
"(1302, 614, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(283, 197, '0')",62.137,0.482,2.703,28.900,57.788,1626678910.000,0.000,0.024,0.000,4,0.001,57.788,0.047,0,0.047,30.543,58.254,2,0.000,2020-10-06,16
"(1301, 613, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1300, 612, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(284, 285, '0')",68.972,0.240,2.825,28.300,60.894,1626707341.000,0.000,0.012,0.000,0,0.000,60.273,0.047,0,0.047,41.544,66.487,0,0.000,2020-10-06,16
"(1298, 611, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(285, 286, '0')",67.108,0.135,2.703,28.300,60.273,1626766927.000,0.000,0.010,0.000,2,0.000,59.030,0.046,0,0.046,41.544,64.778,1,0.000,2020-10-06,16
"(286, 279, '0')",67.108,0.547,2.400,28.300,62.137,1626617072.000,0.000,0.024,0.000,0,0.001,60.894,0.039,0,0.039,41.544,65.710,1,0.000,2020-10-06,16
"(1295, 610, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1294, 609, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1290, 608, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
"(1289, 607, '0')",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0.000,2020-10-06,16
